"word","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"-0.79713684","cottura","0.35403624","-0.14733435","0.9195285","-0.8510591","-0.060108367","-0.36584714","-0.48952436","-0.78053516","-1.1938463","-0.6819809","0.56943876","-0.1359312","-0.5304026","0.35516214","0.8286036","-0.09358218","0.9087417","-0.6560348","-0.4458086","0.97762597","-1.1079069","0.024306325","-0.30571687","-0.31440827","-0.15415359","0.4672252","-1.6441799","-0.48737752","0.2253854","-0.14121498","1.396802","-0.3183247","0.35110196","-0.089832276","0.45023376","-0.6949594","-1.1593156","-0.08580979","1.2278748","0.15655126","-0.36517468","-0.89086723","0.09267023","0.3416037","0.23053062","-1.23332","-0.124007665","-0.9229537","-0.7645657","-0.037066437","-0.3956341","-0.60704273","-0.7215051","0.12796941","0.4870937","-0.77527916","-0.29312325","0.06119508","-0.5468294","-0.0341964","0.10994484","-0.037218116","0.033547938","-0.061619796","0.7939966","-0.84808785","0.68807274","-1.654314","0.5633945","-1.5084014","-0.3438496","1.2986792","0.20898739","1.7075338","0.09229142","0.19272876","-0.2552517","0.20865278","1.0891204","-1.4311212","0.2105455","0.023947539","0.7350653","1.3411559","-0.7518429","-0.4552201","-0.4570181","0.079722516","1.271395","1.056286","-1.3001767","-0.109876394","-0.62801117","1.2204019","-0.9013152","-0.608785","-0.66173655","-0.33455542","-0.2828999"
"0.0706691","impasti","-0.50432086","-0.011920451","-0.42663738","0.39390743","-1.2862403","-1.4534242","-1.0463051","0.5643492","-0.111343645","-2.1345298","1.6126717","-0.58934","-0.22096407","0.7640999","1.5026892","1.0941658","-0.70700413","-0.13272938","-0.6472465","-1.0337751","0.07333697","-0.06114482","0.50958323","-0.11654993","-0.7482845","0.042344097","-0.7869512","-1.1602706","-1.2270223","0.058762368","-0.46731034","-0.81207556","-0.6229684","1.1794341","-1.2939471","-0.92083025","0.115645654","-0.88943005","1.502312","1.348079","0.17539425","0.6833791","-0.44419092","0.562099","-0.123923615","-0.3595028","0.85756016","-0.8440614","0.6796075","0.45118037","-0.67547935","1.096517","0.056232188","1.0695412","0.12637089","-0.100909114","-1.5831251","0.7053719","-0.3468071","0.07653029","-1.615266","0.54490256","-0.12395661","-0.85100543","-1.3139486","-0.6961903","0.58342123","-2.063774","0.7037862","-1.3430116","-0.20683059","0.6151296","1.1432004","-0.5039832","-0.00075303914","0.908489","1.2297462","-0.10260724","0.09464861","0.019523496","1.7354978","-2.3170943","-0.4580951","-0.54524344","0.30320847","0.07195664","-0.5574729","-0.7544008","0.06448825","-1.0860986","0.30230296","0.2718935","-0.6083056","0.16520138","0.15753241","-1.4951005","1.437848","-0.7649879","-0.27387476"
"0.48533475","leggera","-0.16518421","-0.06260303","0.11077042","-0.6685835","-1.2813934","-0.44806334","-0.5881494","0.3211214","-0.053880133","-1.6821947","0.7182913","-0.08738032","-0.16133681","0.41138095","0.54458725","-0.25689644","-0.8122581","-0.25219133","-0.011285768","-0.21074745","-0.11277021","0.485744","-0.0031774545","-0.039361667","-0.45962816","0.5043068","-0.81108695","-0.59072936","-0.48079345","-0.061408937","0.15115452","-0.9155739","0.015976576","1.2183189","-0.3625305","-0.34373507","-0.08535878","-0.32147077","1.4470832","0.6687628","0.49945688","0.04216181","-0.5225754","0.85073125","0.08188302","-1.0138593","0.538575","-0.65429914","0.5281814","0.3167105","-0.45655102","0.04717684","0.591388","0.52824485","0.3041598","-0.24187991","-1.0211476","0.08238844","-0.18867645","0.19555402","-0.46438304","-0.40195945","0.28188348","-0.36647868","-0.071550734","-0.30356666","0.6829513","-1.3799473","0.055469375","-1.5958971","-0.5759421","0.64146256","1.7602369","0.26699197","-0.6171681","0.9432208","0.54262906","-0.7029338","0.42868382","-0.79616374","1.187691","-1.3064444","-0.23473364","0.4887473","-0.18759225","-0.40023658","-0.9247209","-0.75951797","0.6009373","0.046173852","0.45810586","0.4104101","-0.6330959","-0.14726208","1.1843096","-0.8566223","1.1246401","-0.23356003","-0.003541716"
"0.58765155","apprezzato","0.36514184","0.38790104","0.14062361","-0.099136025","0.13611709","-0.48203892","-0.3462876","-0.509076","-0.30197728","0.049924225","0.3215526","0.27306494","-0.38653362","-0.16805047","0.36182225","0.10103739","-0.18152724","-0.8571085","-0.3768836","0.52466637","-0.2774384","-0.40173203","-0.08515278","0.2125116","-0.10718664","-0.17263733","-0.3318208","-0.11895879","0.07056473","-0.18666771","-0.18490821","-0.25715134","-0.28181958","0.14852303","0.06309426","-0.19633283","-0.68204576","-0.122766644","-0.009496012","-0.39827737","0.21813953","0.3160526","-0.40586433","0.009453274","-0.27926546","-0.0066097775","0.12289044","-0.55108154","-0.62201166","0.11204295","0.19296962","0.14403927","-0.16223115","-1.1275838e-05","0.15286548","0.1640804","-0.10185796","0.002964588","0.018460544","-0.17692028","-0.038201496","0.4089808","0.08494339","0.15125526","0.39738482","-0.23563746","-0.23331645","-0.13978086","0.007506964","-0.49732152","-0.33480817","0.21780446","0.43524277","0.011148075","0.33282316","-0.17106053","-0.08579881","0.34472978","0.187473","0.27203164","0.022633426","0.19830893","0.11558869","0.77600765","-0.19921714","-0.34847176","-0.2789873","0.18183269","0.28676084","0.11235349","-0.24597591","-0.39759007","-0.14296824","0.22442096","-0.13780136","-0.24657725","-0.3580723","0.02834375","-0.12521319"
"-0.4841732","titolari","-0.42893413","-0.26683936","-0.13614161","-0.61557937","0.0093593635","-0.65612155","-0.107900105","0.44468218","0.34897822","-0.01522625","-0.64123964","0.14079723","0.65566736","-0.5040472","0.11200271","-0.23737942","-0.7116212","-0.071985975","-0.16126741","-0.8115035","0.22039346","0.48704746","0.35672814","-0.30611706","0.39212802","0.73163044","-0.18997206","0.50341326","0.100903094","0.10469685","-0.53468645","-0.71570504","-0.9141316","0.397171","-0.031563543","0.61665434","-0.20151404","0.047071043","0.05104083","-0.52012265","0.7946623","0.48072106","-0.6430629","0.26130587","-0.66283935","0.0042014057","0.44568706","-0.1815811","0.74799246","-0.2528483","0.6452594","-0.90727293","0.36754107","0.028506614","0.09053457","-0.49068677","-0.031494595","-0.8780082","0.32676393","0.70143384","0.29464057","0.06645934","-0.407113","0.28470117","-0.4861161","0.48570406","-0.7532848","-0.30239868","0.41338402","-0.7888602","-0.27697533","-0.2803567","-0.086260565","-1.0965394","-0.09213933","0.4454684","0.18113612","-0.60543525","0.21204144","0.26321337","0.37484837","-0.7445255","-0.60707957","0.06757443","0.32050008","-0.15546946","-0.5050402","-0.039378244","0.027265385","-0.27736378","1.0241314","-0.14914522","-0.3732254","-0.16334079","0.77734816","0.05147336","-0.14586316","0.46673843","0.08497999"
"0.2890306","totale","0.88667834","0.21560381","0.05224541","1.0258642","0.60005087","0.053765807","-1.2967638","-1.3680238","-0.6811514","0.20326921","-1.1704532","1.0861989","-0.42942056","-0.31143096","0.27421993","-0.8449924","0.5640775","-0.055599824","-0.61142594","0.6063529","0.01241941","-1.249807","0.8175746","0.20832074","-0.12937827","-0.98968273","-0.045648124","0.21327342","0.51274556","0.7737398","1.040346","0.6642822","0.35342503","0.24991086","0.21785083","0.85489064","-0.43653047","0.1572521","0.3799314","0.40057588","0.26659986","-0.74819106","-0.5960683","0.66898745","-0.056809265","-0.37208208","-0.3578093","0.84055936","0.599563","0.90961677","-0.07630395","0.30957156","-1.2090849","-0.7418588","-0.36503473","-0.26238823","1.0331804","0.2756369","-0.8409618","0.07058032","0.16700779","-0.5086719","-0.11747693","0.41869026","0.35898024","0.52187824","0.41602373","-0.29296044","0.6020517","0.62943715","-0.3495867","1.1497843","0.16746087","1.5209601","-0.116255805","-0.59932333","-1.388843","-0.11167193","0.4066723","-0.8050299","-0.789263","-0.047461506","0.8042181","0.3768439","-1.5498207","-0.36788192","0.20153153","0.5626001","0.42635196","1.1761365","-1.323951","-0.7311391","0.41589016","1.5247363","-0.0030943146","1.0469517","0.9040582","0.5094092","-0.4518616"
"0.8674083","particolarmente","0.17408405","-0.20105416","0.057286575","0.08328552","-0.081552684","-0.35430238","0.44831812","-0.1583507","-0.2220332","-0.17653829","0.53656054","0.6770521","-0.23137197","0.26164824","0.14719722","0.19426158","-0.084221326","-0.6838649","-0.10485347","0.2951545","0.31042004","-0.5878976","-0.27296138","0.27577385","0.0523334","0.036162682","0.25364098","-0.6379799","0.1186438","-0.0714566","-0.68842006","0.13063878","-0.13918465","-0.06222313","-0.15409303","-0.7602174","-0.5872379","-0.2058157","0.16524392","0.00043667248","-0.063166454","-0.0017514481","0.6264512","0.058355354","-0.06308299","0.18825448","-0.12501948","-0.50016284","-0.47276106","-0.29837167","-0.48861223","0.29914242","-0.17793168","0.041873492","-0.5673454","0.6108447","-0.48298413","-0.14913721","-0.173819","-0.0052165557","-0.41297325","0.34079015","0.3051755","0.07179134","-0.056190323","-0.78351086","0.19272678","-0.17026837","0.04165953","0.29912966","-0.35046697","0.33769485","0.077022076","0.11319363","0.11057405","-0.02172664","0.19759981","0.6351927","-0.102813184","0.34245756","0.10757804","0.24502844","0.35190082","0.37111157","-0.4297473","-0.45999783","-0.30480167","-0.11335125","-0.09314835","0.07984776","-0.21465023","-0.38710284","-0.11728183","0.124137074","-0.7463735","-0.63299805","-0.5247876","-0.5704964","-0.2298343"
"-0.060886532","pur","-0.42540094","0.018840205","0.029588016","0.66474533","-0.22877716","-0.23071693","0.40431365","0.08667523","0.22300065","-0.22542311","0.051750388","0.3486659","0.25017855","0.16394164","0.047857407","0.23900063","0.18164508","-0.37711397","0.06129138","-0.29270047","0.36018223","-0.3306972","-0.21592188","0.2166904","0.32505113","0.041789684","0.74899954","-0.4076439","-0.021826576","0.33893487","-0.18423077","-0.029599752","0.15000041","0.05964579","0.121733844","-0.45063066","-0.18947236","-0.31747973","-0.1971614","-0.29590973","-0.300023","-0.3041119","0.5552142","0.18959434","0.46849257","-0.11918228","-0.20291992","-0.19633213","-0.1741216","-0.73143137","0.022118729","0.018921621","-0.30428684","-0.110696346","-0.39001676","0.204537","-0.5397028","-0.010894429","-0.055638593","0.05507857","-0.024631284","-0.06914981","0.1681965","0.37872386","-0.49723926","-0.27400807","0.22562188","0.039136235","-0.15895183","-0.058759052","0.14702997","-0.005067927","-0.32410595","0.24977894","-0.0843945","0.20405084","-0.33377862","0.39365077","-0.428763","-0.19825351","0.04376922","0.4392092","0.41952765","-0.038682263","-0.7004064","-0.42889878","0.17924395","0.22960341","-0.27557278","0.23773336","0.35941386","-0.061989278","0.341271","-0.17827602","-0.260587","-0.38747796","-0.41283414","-0.37431547","0.13923566"
"0.047068916","lunica","0.27568495","0.7841495","0.61826074","0.9497151","-0.89925396","0.44083837","-0.21454617","-0.15856934","-0.22165595","-0.85481375","0.1727511","0.38347873","0.027533215","0.2388333","0.17083801","0.3674528","-0.03411709","-0.7829897","0.27734056","0.4358628","-0.45425496","-0.269809","-0.42481855","0.39700392","0.0018276228","0.2614777","0.6302469","-0.007548299","-0.26045084","-0.098664954","0.37263528","0.3488137","0.36933073","0.47603667","0.27905583","-1.1023724","-0.14666522","-0.21565726","0.1266254","0.5369436","-0.29182088","-1.1640698","0.58027005","0.43666786","0.17278458","-0.8679806","-0.29781452","-0.43170875","0.11523734","-0.54118574","-0.20650259","0.37993905","0.39577952","-0.24736333","-0.35082412","-0.14071323","-0.41760495","-0.24368279","-0.68773305","-0.5745969","0.34967613","-0.12437431","0.21698724","-0.4372682","0.52939415","-0.13444561","1.116156","-0.10106584","-0.47714835","-0.2697729","-0.29928857","0.53384066","0.2225192","0.683075","-0.36533138","0.46098515","-0.7385701","-0.53368735","0.66513795","-0.06577873","-0.35866398","0.106428765","0.3203569","-0.08878286","-0.77543086","-0.315037","-0.24591827","0.39201817","0.15664978","0.9396184","0.70228535","0.046973426","0.08987443","0.22828746","-0.08261713","-0.8606537","0.6401476","-0.14351915","0.1113269"
"-0.0650179","piccoli","0.19647276","-0.5971368","-0.037745662","0.32148388","0.36718142","0.4758354","-0.43953305","-0.8069475","-0.04518671","0.8274214","0.3222779","0.5506723","0.011977834","-0.08840903","-0.8153309","0.7894779","0.46050963","-0.028101824","0.3414041","-0.4738779","0.09307725","-0.714035","0.014715239","-0.05557414","-0.52625394","0.2872957","0.7600008","0.1642164","0.14738233","-0.2996248","-0.3811783","0.17598656","0.18555605","0.81901586","0.25208703","-0.5335111","-0.027188012","0.19865577","0.57263184","0.2845623","-0.33115917","-0.34443876","0.28474063","0.07626327","-0.21884598","0.38083202","-0.44805208","-0.5853302","0.48838997","0.3803397","-0.41136223","0.42422956","-0.78617346","-0.42151752","-0.18220831","-0.027511662","-0.46296996","0.42097187","-0.24094652","-0.043144144","-0.4771987","0.26951817","-0.3749035","-0.35078982","-0.82796067","0.26694322","0.38105965","0.037290297","-0.1947506","1.0155746","0.21094276","0.1751953","-0.38834164","-0.50658965","0.058446895","0.15381709","-0.218678","-0.62301826","-0.67659384","0.49617407","-0.36644575","-0.22978847","0.16955481","-1.0059135","0.67387503","0.98389477","-0.52675813","-0.06793714","0.63127446","0.47606027","0.27198082","-0.5722013","0.18632525","0.4342068","-0.62162143","0.3382878","0.31963927","-0.42829704","-0.521499"
"0.64168394","trovo","-0.93081856","0.27971685","-0.20188645","0.7284298","-0.9006169","-0.31099704","0.48038808","0.48479113","0.50722176","-0.8587421","-0.13710317","-0.39761233","0.034846876","0.5260409","-0.04373137","0.07728462","-0.0764646","-0.18122162","0.042607356","-0.5403392","0.00035435107","0.07857317","-0.22788456","0.087241665","0.17714155","0.29260173","0.4573648","-0.5114291","-0.72042054","0.7286338","0.04161325","0.08361547","0.38259143","0.22378995","-0.34707558","-0.5156269","0.23195934","-0.19131212","-0.028171528","-0.3583847","0.07119513","0.12013814","0.13908094","0.31559318","0.13017987","-0.3559724","-0.085512586","0.22936016","0.34838322","-0.53532815","0.27240357","0.26645648","0.016632993","0.5460866","-0.15838325","0.17720762","0.0036884542","0.05644611","-0.12315517","0.01170197","0.0563948","-0.394948","0.0066245277","-0.31704438","-0.10499887","-0.32319176","0.14418258","-0.15464193","-0.25139734","-0.25693905","-0.12079288","-0.06976987","-0.07022175","-0.08451539","0.10256964","0.20530793","0.22680873","-0.15244494","0.023653867","0.12628865","0.8268994","-0.09075149","0.3496931","-0.22425604","-0.8112247","-0.87732047","0.40342999","0.29652837","-0.42091805","-0.27687314","0.830825","0.4207598","-0.22410695","-0.5571185","0.33246094","-0.4398667","-0.13635747","0.1931507","0.56418854"
"-0.026963329","porzione","1.4590513","0.61271787","0.5908933","0.18778409","0.7523617","0.18183069","-1.460456","-1.3726531","-1.4458537","-0.050557554","-0.009608685","-0.09099078","-1.6535246","0.07157364","0.34449452","-0.25728574","1.1882291","-0.23649782","-0.7893267","1.5275736","-0.6021895","-1.3964611","0.0756195","0.011868854","-0.49004155","-0.55869883","-1.0748367","-0.4603379","0.2977719","-0.07351962","1.8281895","0.5328301","0.44927916","-0.22472565","0.12803553","-0.33569124","-1.0683441","0.3815298","0.36155766","-0.08954262","-0.09161719","-1.0819774","-0.6236631","0.57852566","-0.1110627","-0.63551694","-0.1895899","0.021271389","-0.28971455","1.232333","-0.29388133","0.18607019","-1.1429261","-0.27395138","0.568273","-0.94805497","1.3044155","0.38187397","-1.2950577","-0.5856323","0.026732728","-0.116550066","-0.117219605","-0.49244666","1.2581261","-0.7282873","0.18884519","-0.87715936","0.7436096","0.13920632","-0.66105443","1.5156658","0.18273602","1.9854891","0.2781744","-1.4617598","-0.8122747","-0.07390559","1.1943716","-0.9259737","-0.29593295","0.12494004","0.7608305","1.1742107","-1.3549455","0.02848723","0.06287513","0.78519493","1.6424453","1.0489805","-2.5303195","-0.5230995","-0.38969857","2.031264","-1.039907","0.4371587","0.13908298","-0.18347734","-0.28019902"
"0.20181572","costo","0.16037557","0.2869614","-0.030871902","0.80323297","-0.04097964","-0.5982328","-0.84081125","-0.8435073","-0.7415311","-0.76869494","-0.724919","0.49001402","0.015563479","0.12496152","0.81354374","-0.46483248","0.37105078","-0.17734256","-0.5025397","0.5004306","-0.15302108","-0.75139296","0.57316595","0.22428888","0.30480856","-0.29592848","-0.14908792","0.103749074","0.422521","1.0482008","0.5656856","0.67778075","-0.27616626","-0.6900724","-0.26665345","-0.19260162","-0.40803358","0.14584075","-0.039441634","0.83984435","0.16228162","-0.6241142","0.2539131","0.3602475","0.041400436","0.04206875","-0.110949084","0.8057806","0.11412788","-0.1855273","-0.4895304","0.27136412","-0.74661905","-0.17253979","-0.79786545","0.45253164","0.28017896","-0.44029564","-0.82902515","0.17946617","-0.163516","-0.05167507","-0.26526067","0.5122518","-0.15172938","-0.03259236","0.42598128","-0.31652114","0.51106024","0.13181265","-0.2826145","1.1549582","-0.18158984","0.99580634","0.1440466","0.19034578","-0.62549263","0.21998534","0.41583052","-0.23496735","-0.5062098","-0.093185805","0.7871332","0.024416363","-1.6236428","-0.80844927","0.308653","0.59431523","-0.021820841","0.41955858","-1.0157272","-0.6063737","0.30027553","1.4082218","-0.1178486","0.042827502","0.3253536","0.4851386","-0.32782143"
"0.4351312","tradizionale","-0.59677696","-0.5215948","-0.7603957","-0.89092964","0.013428076","-1.1585772","0.38458058","0.52693456","0.23168826","-0.15816629","0.6644301","-0.21632169","-0.29974443","0.55151683","0.30435863","0.22772981","-0.35929543","-0.066637576","-0.2837409","-0.5003942","0.62611014","0.07597803","-0.25306293","-0.29493332","0.313578","0.69616574","-0.3485179","-0.77542824","-0.049163066","0.119859084","-0.88904667","-0.59107983","-0.31957352","-0.1212917","-0.56325257","-0.16758683","-0.39325312","-0.17948233","0.46218854","-0.36741883","0.23989221","0.30113843","0.86158514","-0.18654135","-0.2639225","0.39499068","0.41222975","-0.4780198","-0.34596658","0.033767562","-0.26183105","-0.25325152","-0.064930215","0.49373296","-0.4197323","0.21436773","-0.57780886","-0.050438687","0.32005456","0.3638985","-0.61246383","0.29127818","0.24638055","-0.20079057","-0.5881098","-0.79683363","-0.46636793","-0.887732","0.47538584","0.075749785","0.002264841","0.12975243","-0.2564367","0.053631444","0.12014541","0.35581997","0.83343154","0.41674158","-0.29053646","0.3527624","0.92128044","-0.31647632","-0.2901146","0.17424546","-0.076739185","-0.36672732","-0.50671446","-0.36065733","-0.13267608","-0.46036816","0.05723535","0.024357574","-0.74668175","-0.16708042","-0.51642066","-0.33279282","-1.0507172","-0.362247","0.023741385"
"-0.11264309","bont√","-0.5796564","0.1387744","-0.13476267","-0.011775462","-0.37346372","-0.95436907","-0.20736459","0.5783673","0.19820897","-0.6063826","-0.39793983","-0.74621826","0.45261437","-0.07259555","0.55475193","-0.051127803","-0.2276377","-0.30090952","-0.38267267","-0.6452534","-0.46007022","0.3566792","0.20625429","-0.2910357","0.4320585","0.62440276","-0.54363734","0.34345925","-0.23696494","0.2120107","0.41442165","-0.6653305","-0.29503754","0.11137754","0.13405271","0.5440159","0.016899144","-0.0065801996","0.0751155","-0.4004455","0.69422066","-0.055421505","-0.23434697","0.34657642","-0.33351776","-0.51542807","0.44459954","-0.055780083","0.41431484","-0.38654128","0.86607707","-0.7315946","-0.014703614","0.37841457","0.19357234","-1.1679198","0.08295951","-0.40123","0.046938237","0.19863342","0.60905087","-0.019593228","-0.3655951","0.007290073","-0.08334878","0.114403784","-0.08208314","-0.7149502","0.5672537","-1.4591479","0.08819314","-0.08122039","-0.3165634","-0.067701235","-0.15985015","0.38658637","-0.21001747","-0.32974115","0.5617386","-0.28569892","0.68901056","-0.7260447","-0.14572033","0.08925523","-0.3525325","-0.7802742","0.25196186","0.22545247","-0.12419716","0.02270493","0.7045713","0.46543178","-0.49386707","0.15477455","0.5371212","-0.39223853","-0.27997565","0.12951943","0.37379652"
"0.07220522","nessuno","-0.43255883","0.11242555","0.2858768","1.7398171","-0.01944972","0.3784493","-0.23755595","-0.7449178","-0.23211409","0.33479184","-0.46108267","-0.11935345","0.4548519","-0.20864412","0.008163395","0.46556726","1.1204205","-0.43707845","0.18485412","-0.35299188","-0.41403627","-0.7022156","-0.05405779","-0.018150521","-0.20989154","-0.16300745","0.7225561","0.14151211","-0.34840766","0.44687688","1.42567","0.07479028","0.99138","0.8276381","0.5158042","0.27783737","-0.00821993","0.11734455","-0.31387112","0.13490015","-0.40673703","-1.4243696","0.03821859","0.23337306","0.62209666","-1.1818525","-0.62647074","-0.059999187","0.1780045","-0.58404994","1.0399016","0.05742847","-0.9707255","-0.5210453","0.36239132","-1.3546045","0.15038934","0.6590009","-0.52793473","-0.7534271","0.78182596","-0.05727745","-0.23452589","0.09204992","-0.25617307","0.81266475","0.73032135","-0.21416777","0.2527577","-0.08028229","0.25942668","0.2813604","-0.71893036","1.0347333","-0.15353253","0.05426661","-1.7410221","-0.47925347","-0.121105306","-1.1705357","-0.8730059","0.2788368","0.5904073","-0.5091553","-1.0669475","-0.39142734","0.46370018","0.917752","0.63425595","1.4704618","0.11862339","-0.017417924","0.74525785","0.67291975","-0.27951065","0.24946427","0.41159996","-0.27913263","0.21198411"
"0.5083976","pollo","0.7262208","0.59492224","0.4906787","-0.106345944","0.7846176","-0.124137744","-0.6068247","-0.7262073","-0.9763896","0.042989768","0.3303236","-0.9211216","-1.338549","-0.012575358","0.6073982","0.2153536","1.1997995","-0.29617956","-0.47003126","1.3092378","-0.6890478","-0.95303404","-0.6102317","0.0005258582","-0.20444696","0.36249545","-1.4046258","-0.45424244","-0.3597546","0.06401326","1.524277","0.16660218","0.22193785","-0.51419824","-0.33140707","-0.43393138","-1.3050911","0.43367663","-0.7216106","-0.37938792","-0.07410653","-0.95363384","-0.56545305","-0.28329855","-0.4937537","-0.7510058","0.111623585","-0.29614484","-1.0430498","0.113774136","0.50329065","-0.32920802","-0.23075442","-8.514886e-05","0.7373793","-0.8872311","1.1156698","-0.0436804","-0.65370023","-0.6928751","0.29342964","0.30175146","-0.4371004","-0.22235024","1.6003011","-0.77732444","-0.50102234","-0.42242423","0.76218694","-0.1334904","-0.7475637","0.7080937","-0.3212689","1.1877688","0.58940184","-1.1409162","-0.06650627","0.38131273","1.0188347","0.15939902","-0.608183","0.39499447","0.11138718","0.9231229","-1.3174809","-0.25417432","-0.011787622","1.0087085","1.5375271","0.8943025","-1.3807034","-0.86041605","-0.46161127","1.3430032","-0.9636705","0.19941004","-0.8406775","0.58740115","0.20030822"
"-0.64125574","6","0.4896153","0.35470256","-0.012646877","1.189889","0.74952555","0.4445296","-1.2676588","-1.2291981","-0.35325313","0.5364575","-0.71646214","-0.0025227284","-0.80369145","-0.3026511","-0.15914749","-0.3500759","1.2066704","0.2824906","-0.56337076","0.31861043","-0.23658852","-0.9687814","0.5967025","-0.06719655","-0.48819143","-0.838408","-0.1387897","0.26250508","0.080162585","0.7243412","1.1909201","0.32763937","0.7535037","0.3106193","0.15882729","0.87699425","0.004036055","0.46431828","0.18882154","0.053986095","0.13389139","-0.4870905","-0.9846893","0.54913217","-0.07907002","-0.17564593","-0.5767953","0.6333331","0.6489589","1.1919545","0.47719637","0.70961887","-1.3418796","-0.187199","0.37499428","-0.779598","1.3028598","1.0177814","-0.8985956","-0.32564682","0.08300025","-0.40274966","-0.45131975","-0.20515987","0.11758464","0.51189405","0.201383","-0.3467425","0.5992318","0.6087395","-0.24307643","0.8457709","-0.01683216","0.857211","0.124396734","-0.83831227","-1.0920737","-0.5953357","0.16143435","-0.73259956","-0.49261197","-0.21259142","0.651344","-0.060298655","-0.79487514","-0.015668508","0.37718555","0.85815966","0.7306992","0.86868274","-1.1845828","-0.1447518","0.37035277","1.2424145","-0.16350812","0.9906141","0.76467496","0.3284594","-0.2777822"
"0.5579175","ore","-0.24480624","0.14520971","0.15969786","1.9525541","-0.2433697","0.7748144","-0.616969","-0.6120391","0.33510408","-0.028834412","-0.11132846","0.014121268","-0.07682266","0.08771765","-0.45611787","0.5351608","1.0790584","0.18017179","0.12829837","-0.4571384","0.00570885","-0.8317942","0.45924172","0.13941154","-0.7207304","-0.67950845","1.0791068","-0.14980215","-0.49966905","0.5311872","0.8338948","0.052738372","1.1069216","1.1267213","0.28972208","0.03207672","0.4431492","-0.0013471039","0.21734394","0.37653634","-0.6040561","-0.7157948","-0.41232607","0.4631593","0.780176","-0.72840446","-0.66630214","-0.0025312481","0.87784445","0.25235","0.28683975","0.9546537","-0.9161302","-0.14249153","0.39994416","-0.7768834","-0.15955132","1.3887056","-0.74218756","-0.4825005","-0.08068468","-0.44759232","-0.33629382","-0.0645357","-0.7150228","0.42491177","1.0508047","-0.21517488","-0.23457564","0.20714319","0.100487694","0.1932603","-0.1166019","0.56460834","-0.14638668","-0.121938094","-1.1408681","-0.6199227","-0.5989188","-1.0583185","-0.34336153","-0.013555165","0.66715825","-0.7594702","-0.52371114","0.23998937","0.4557718","0.47579107","0.53327775","0.86078674","-0.032682437","0.13692084","0.95506614","0.2455807","-0.06227801","0.3203957","1.0506849","-0.47264454","0.10837539"
"0.65307385","coperto","0.22919297","0.1120454","-0.13059087","0.99731976","0.16935919","-0.103025414","-1.0415165","-0.77511704","-0.7600457","-0.078108","-0.7272271","0.8694524","0.036227334","0.41460732","0.6493988","-0.5125491","0.39103064","0.4267657","-0.33977482","0.11530385","-0.117973834","-0.74589026","0.8591228","0.21696004","-0.12063797","-0.63075465","0.18998656","-0.19086595","0.17001955","0.8476136","0.9866674","1.2865242","0.25580484","0.15329447","-0.4454493","0.37915942","0.034857426","-0.115108386","0.63680536","1.1632115","-0.007537643","-0.7891024","0.5991249","0.3283487","0.39009047","-0.37310457","-0.14896092","0.7771121","0.5920514","0.6005824","-0.48574725","0.5309797","-0.7576385","-0.5908468","-0.8970698","0.19776519","0.24394326","0.15981525","-0.7323737","-0.05198444","-0.16002677","-0.40272126","0.20766765","0.020680713","-0.11791637","0.24488707","0.6418017","-0.5039289","0.53933686","1.0553097","-0.07240903","1.2254469","0.06616974","1.7028826","0.020663396","0.12625329","-1.0559702","-0.4047415","0.30746302","-0.66892195","-0.2914168","-0.40067592","0.8508642","-0.26632273","-1.5455691","-0.3083093","0.03813542","0.1719898","0.21546213","0.644657","-1.1267182","-0.5636481","0.25574362","1.3452023","-0.0024616593","0.37057889","1.284095","0.2595718","-0.4230981"
"0.90547746","calda","0.054231793","-0.58064795","-0.40682462","-1.0356785","0.64572173","-0.56004786","-0.15744328","-0.18088292","-0.17975101","0.9390473","0.18086536","0.13365924","0.2329001","0.17625749","-0.037621345","0.11255525","-0.031427763","-0.10451562","0.11076944","-0.29119027","-0.4514848","-0.040819705","0.09325755","-0.3425832","-0.2682889","0.20877598","-0.02091619","0.11277187","0.13094135","-0.44719833","-0.30842012","0.1759227","-0.1159989","0.27758208","0.19494289","-0.008592976","-0.3599395","0.0025069844","0.58102614","-0.79601926","-0.030572087","0.42670763","0.32150027","-0.06367015","-0.038885415","0.22733714","-0.042231467","-0.9624751","-0.21942797","0.482558","0.036171842","-0.48115528","-0.43287444","-0.1145222","-0.38169664","-0.07876494","-0.20843586","0.2943577","0.52117616","0.04013777","0.08880231","0.045942433","0.4884688","-0.30316278","-0.19140027","-0.18046464","-0.3340928","-0.3057414","-0.13197058","0.19438769","0.5616036","0.16200987","-0.036485948","0.36493585","0.27867475","0.18029924","-0.4234864","-0.2269859","-0.063580245","0.08180124","0.3438904","0.3663547","0.3693865","0.7007932","0.706317","0.05621359","-0.53933793","-0.5245969","0.6649591","0.25515908","-0.085148185","-0.33327293","-0.49044982","-0.1323499","-0.380597","-0.073392585","-0.3756317","-0.16577064","0.06674046"
